,fips,Mean age,% under 20,% over 65
1674,31041,41.87785977859779,0.25857933579335796,0.2242619926199262
1675,31043,35.72046009062391,0.3121545585818852,0.13618483294328537
1676,31045,38.90110142267095,0.24518127581459384,0.1854061496099128
1677,31047,37.68923193723902,0.29638533890083935,0.16647686532540384
1678,31049,44.13972602739726,0.23178082191780822,0.23506849315068493
1679,31051,40.340690138378,0.279733753722193,0.20073568050446663
1680,31053,39.93528308553722,0.2694137153108097,0.19235682639776033
1681,31055,36.25505927180355,0.2821796500141123,0.13010160880609653
1682,31057,44.83672316384181,0.211864406779661,0.25254237288135595
1683,31059,43.69893251311743,0.21838248597792653,0.22616247512212773
1684,31061,46.03671849156467,0.2120410188554416,0.28217002977174993
1685,31063,43.38266871165644,0.2392638036809816,0.23888036809815952
1686,31065,43.707317073170735,0.24072110286320256,0.25047720042417815
1687,31067,42.17228865211929,0.24608011910854696,0.20811426976224817
1688,31069,46.076963626779126,0.2129678439641539,0.27938850817079597
1689,31071,46.81680926019124,0.20483140412682435,0.2873678912934072
1690,31073,43.78857715430862,0.24198396793587174,0.23897795591182364
1691,31075,41.61818181818182,0.26212121212121214,0.22575757575757577
1692,31077,43.58234295415959,0.25,0.2563667232597623
1693,31079,36.99587709188891,0.29798561851737626,0.14852208352946905
1694,31081,40.76034482758621,0.2637931034482759,0.19903017241379312
1695,31083,44.88826815642458,0.23434284034107616,0.2619817700676272
1696,31085,44.69213973799127,0.23471615720524017,0.27510917030567683
1697,31087,43.70741268709907,0.2459016393442623,0.2533856022808268
1698,31089,41.46178031047357,0.27107486736097464,0.2158577323639222
1699,31091,45.93401759530792,0.24486803519061584,0.30498533724340177
1700,31093,41.59724799010513,0.2619047619047619,0.2108843537414966
1701,31095,43.62857545441736,0.23897421445681274,0.23925602367197407
1702,31097,42.002532138683286,0.20568757304246202,0.18757304246201792
1703,31099,40.5166564792176,0.26543398533007334,0.1957518337408313
1704,31101,45.0703154220172,0.21593317541453685,0.2670489963844907
1705,31103,48.05555555555556,0.20617283950617285,0.30987654320987656
1706,31105,43.74156992813709,0.23880597014925373,0.24405749032614704
1707,31107,43.14372253236726,0.26475828483192776,0.24682266302411213
1708,31109,36.35997818906175,0.26607453541440784,0.13912037620716608
1709,31111,40.602955805030554,0.2575529344891289,0.1934062810856899
1710,31113,41.90120160213618,0.27770360480640854,0.22563417890520696
1711,31115,46.15210355987055,0.20711974110032363,0.2669902912621359
1712,31117,45.86991869918699,0.21747967479674796,0.241869918699187
1713,31119,38.14867766726944,0.28280402350813744,0.15944281193490054
1714,31121,41.79568084831243,0.24595887753782492,0.20561231087546877
1715,31123,41.83589415279556,0.2520273154075971,0.2119078104993598
1716,31125,42.75169875424689,0.24292185730464327,0.2137599093997735
1717,31127,40.220896809428,0.26200057487783845,0.2007760850819201
1718,31129,45.4834326579261,0.21930870083432658,0.27103694874851014
1719,31131,40.91898654989052,0.2615577103534564,0.1945573975602127
1720,31133,45.56155015197568,0.2344224924012158,0.28685410334346506
1721,31135,41.796176169341074,0.2727893479003073,0.23455104131102766
1722,31137,41.23165851489551,0.2600044464206314,0.2072032014228546
1723,31139,40.71324558947074,0.26813217586110333,0.1929431531783814
1724,31141,38.68486047417798,0.2847765488715044,0.17165722506968797
1725,31143,42.9064039408867,0.25085259568018187,0.2288745737021599
1726,31145,41.47631922431475,0.2506060041021816,0.2079992541487973
1727,31147,44.21116290789971,0.23295955650749653,0.24669270505228677
1728,31149,45.67941176470588,0.21470588235294116,0.26691176470588235
1729,31151,37.145226480836236,0.2964459930313589,0.15017421602787456
1730,31153,35.56663540407354,0.29674344976390415,0.11751662971175167
1731,31155,40.482044782425014,0.26442285124160914,0.1873914472140074
1732,31157,39.68156936841813,0.274945122120648,0.19030814971241214
1733,31159,38.45773183970435,0.2847326481117912,0.16837972052200023
1734,31161,44.31618497109827,0.24161849710982658,0.26840077071290946
1735,31163,45.30678077682686,0.23107307439104674,0.27090190915075707
1736,31165,47.03454085930918,0.2047177759056445,0.2855939342881213
1737,31167,39.99045226130653,0.27018425460636514,0.17855946398659966
1738,31169,43.63603889660647,0.24945425679698352,0.25262948997817025
1739,31171,43.16388888888889,0.25416666666666665,0.25972222222222224
1740,31173,32.27687251814323,0.3942215527865261,0.11844447487333973
1741,31175,43.26754176610979,0.2477326968973747,0.25322195704057276
1742,31177,40.284656699085495,0.2659311946581507,0.1777229399525814
1743,31179,37.58949271509093,0.2690630649792619,0.16335212166329896
1744,31181,43.17492216246816,0.2380413246532692,0.22926691197282761
1745,31183,45.69689440993789,0.2124223602484472,0.25838509316770186
1746,31185,40.46943072901539,0.26299738600058087,0.20331106593087422
1747,32001,40.099222585924714,0.24954991816693944,0.18936170212765957
1748,32003,38.046739918992564,0.25404017750119084,0.14728673486442972
1749,32005,47.327810675304846,0.18084469845461862,0.2848948769265686
1750,32007,35.58543652306519,0.29632100648112847,0.11328631338162409
1751,32009,50.11864406779661,0.162227602905569,0.36803874092009686
1752,32011,40.44982526210684,0.25761357963055415,0.16275586620069896
1753,32013,36.86899797450256,0.2929226736566186,0.1366615036339807
1754,32015,37.86026905829596,0.28699551569506726,0.15820627802690582
1755,32017,43.09978850221111,0.22668717554316478,0.24764468371467024
1756,32019,41.79606866399082,0.23358658256880735,0.2116721616972477
1757,32021,44.11209570225964,0.21400088613203366,0.2467877713779353
1758,32023,47.291800820359015,0.18473514753230716,0.3006659903850395
1759,32027,41.39453945394539,0.18241824182418243,0.15946594659465946
1760,32029,50.54628940183668,0.13452469595433109,0.31471829238024324
1761,32031,39.115827670241664,0.23926481797588758,0.1635286160584882
1762,32033,40.807282321899734,0.2165699208443272,0.1796306068601583
1763,32510,41.74362074565994,0.22405890208250623,0.20321579384271124
1764,33001,44.13691783291272,0.20302513847464848,0.22131362459440856
1765,33003,47.51757928616823,0.17386580290698866,0.27905451116259045
1766,33005,41.94726314826193,0.21944491652830977,0.19902474736250375
1767,33007,45.38538731837032,0.17996771027889455,0.23723448035708633
1768,33009,42.41620074399127,0.20744882275633172,0.20678056712627804
1769,33011,40.22663137843259,0.2266241538168849,0.15737139581983736
1770,33013,41.61015536087658,0.2194373130773099,0.18239684514199508
1771,33015,42.092287240924264,0.21370352161875436,0.17963231298677776
1772,33017,38.715412406795295,0.23363056345606886,0.15016527019755554
1773,33019,43.587358613016875,0.2068422028555535,0.2145605414426108
1774,34001,40.790282900512004,0.2376266346179204,0.17937376850306486
1775,34003,40.815057671038076,0.23468973792879624,0.17197328470831394
1776,34005,40.707248127458556,0.2294873637131105,0.16929436171932535
1777,34007,39.12613049668887,0.249492188578483,0.15659918197989264
1778,34009,45.62218020743302,0.19470613656006913,0.2656222990492653
1779,34011,38.324768831306464,0.2614325835254219,0.15269718888270672
1780,34013,37.79148426979358,0.26038083591846123,0.13570452394259827
1781,34015,39.810924888815684,0.24209012793059903,0.15828666337231648
1782,34017,36.902014759023224,0.22342214681811257,0.11821418481468388
1783,34019,42.8164921340026,0.21747357955001043,0.18526388376605674
1784,34021,38.93235193112157,0.24860536868833,0.15142870276979323
1785,34023,38.98099399169564,0.24556307514297596,0.14969295576031869
1786,34025,41.28706985068093,0.23614075068318544,0.1757468367468464
1787,34027,40.96832028942108,0.23655276512055165,0.17064188997790494
1788,34029,41.55764886952735,0.25937462083500235,0.2254662586782038
1789,34031,37.931690210804476,0.2658838489201486,0.14546303471021835
1790,34033,41.19542543166099,0.2354529046272781,0.1858737840816522
1791,34035,40.29292435168074,0.2425505187761955,0.15586839149182882
1792,34037,41.84458696439605,0.2204134972549521,0.17302679706532006
1793,34039,38.55413238912173,0.257737870184046,0.14380352179935385
1794,34041,42.03625483318995,0.2213766437572675,0.181794117925108
1795,35001,39.15177670284853,0.24213166033349,0.16386597338150377
1796,35003,53.44550027948575,0.1377864728898826,0.41531581889323643
1797,35005,37.540988421524524,0.2957689869993353,0.15962528405138432
1798,35006,38.51940477080685,0.26082404845584384,0.1609960367905481
1799,35007,45.43220478943022,0.1994219653179191,0.26829066886870356
1800,35009,34.71072273803022,0.2909157109047879,0.12545259623359023
1801,35011,44.42223469960696,0.24705221785513756,0.27905670971364405
1802,35013,36.70785024043545,0.2827346199464882,0.15785989463134764
1803,35015,36.921640759930916,0.2904145077720207,0.14518134715025907
1804,35017,44.61442258465589,0.22566371681415928,0.27733489358589924
1805,35019,40.99239806496199,0.2296705828150196,0.19580741764570375
1806,35021,52.595419847328245,0.1435114503816794,0.37709923664122136
1807,35023,41.85117924528302,0.25141509433962267,0.22358490566037736
1808,35025,34.259700334717216,0.3269598195687463,0.11417735702690666
1809,35027,46.316935978727756,0.20188177541419514,0.2872264266721211
1810,35028,40.795298675462014,0.24422805088738808,0.1785246845714884
1811,35029,39.35262696657347,0.2854817844176439,0.21082502190877603
1812,35031,35.071877161433115,0.31604647945773967,0.12406971918660949
